ticker,fiscal_year,section,chunk_id,prompt_tokens,completion_tokens,total_tokens,latency_sec,n_nodes,n_relationships,status
COHR,2023,Item_1,COHR_2023_Item_1_0004_bc1ef6d6,2729,2626,5355,21.887,7,5,ok
COHR,2023,Item_1,COHR_2023_Item_1_0000_0194c417,2793,2733,5526,22.986,4,3,ok
COHR,2023,Item_1,COHR_2023_Item_1_0003_2fa5efe6,2709,2894,5603,24.502,6,5,ok
COHR,2023,Item_1,COHR_2023_Item_1_0005_d8616cda,2717,3844,6561,31.687,12,5,ok
COHR,2023,Item_1,COHR_2023_Item_1_0001_d546198a,2712,4282,6994,32.61,8,6,ok
COHR,2023,Item_1,COHR_2023_Item_1_0007_9639a3df,2601,6441,9042,45.081,21,20,ok
COHR,2023,Item_1,COHR_2023_Item_1_0002_9c1edd39,2787,6934,9721,47.563,42,41,ok
COHR,2023,Item_1,COHR_2023_Item_1_0009_e6a1929f,2708,4165,6873,30.379,18,17,ok
COHR,2023,Item_1,COHR_2023_Item_1_0006_8a4efe65,2798,8953,11751,59.015,53,52,ok
COHR,2023,Item_1,COHR_2023_Item_1_0010_3e962fe7,2966,5291,8257,38.136,17,15,ok
COHR,2023,Item_1,COHR_2023_Item_1_0008_d5d0abda,2692,6384,9076,43.105,28,27,ok
COHR,2023,Item_1,COHR_2023_Item_1_0011_a02f0467,2705,5145,7850,34.203,23,22,ok
COHR,2023,Item_1,COHR_2023_Item_1_0015_afb822f3,2446,2635,5081,20.307,11,10,ok
COHR,2023,Item_1,COHR_2023_Item_1_0013_e75349a0,2756,4259,7015,31.271,25,8,ok
COHR,2023,Item_1,COHR_2023_Item_1_0017_256aff31,2446,2574,5020,21.758,15,0,ok
COHR,2023,Item_1,COHR_2023_Item_1_0012_1dcbf8a9,2748,8517,11265,57.328,24,23,ok
COHR,2023,Item_1,COHR_2023_Item_1_0019_20dd9bbd,2834,2811,5645,25.388,3,2,ok
COHR,2023,Item_1A,COHR_2023_Item_1A_0000_9dbb14cc,2701,1670,4371,13.149,3,0,ok
COHR,2023,Item_1,COHR_2023_Item_1_0016_36809ffc,2565,5280,7845,39.426,22,0,ok
COHR,2023,Item_1,COHR_2023_Item_1_0018_5630df49,2708,5502,8210,42.89,26,0,ok
COHR,2023,Item_1,COHR_2023_Item_1_0014_7a4d6843,2847,8812,11659,61.304,53,20,ok
COHR,2023,Item_1,COHR_2023_Item_1_0021_d6b620f5,2610,3750,6360,33.033,6,4,ok
COHR,2023,Item_1,COHR_2023_Item_1_0020_cc446c13,2920,5132,8052,40.178,31,0,ok
COHR,2023,Item_1A,COHR_2023_Item_1A_0004_ba90fdf2,2780,4406,7186,30.067,10,6,ok
COHR,2023,Item_1A,COHR_2023_Item_1A_0001_c5f099a5,2816,5936,8752,42.951,17,13,ok
COHR,2023,Item_1A,COHR_2023_Item_1A_0003_9fef77c2,2827,4444,7271,35.613,10,8,ok
COHR,2023,Item_1A,COHR_2023_Item_1A_0005_e961ff08,2856,4602,7458,36.864,9,6,ok
COHR,2023,Item_1A,COHR_2023_Item_1A_0002_adfc8853,2798,7143,9941,54.143,30,27,ok
COHR,2023,Item_1A,COHR_2023_Item_1A_0006_1f7b962e,2809,6872,9681,49.566,35,0,ok
COHR,2023,Item_1A,COHR_2023_Item_1A_0008_303255e6,2784,5820,8604,45.322,11,8,ok
COHR,2023,Item_1A,COHR_2023_Item_1A_0011_6b830f7d,2762,3507,6269,30.338,5,3,ok
COHR,2023,Item_1A,COHR_2023_Item_1A_0007_1e89e026,2792,9700,12492,59.867,27,27,ok
COHR,2023,Item_1A,COHR_2023_Item_1A_0012_ae3ed9ac,2642,3324,5966,30.638,7,0,ok
COHR,2023,Item_1A,COHR_2023_Item_1A_0010_110ece94,2821,5326,8147,44.188,15,10,ok
COHR,2023,Item_1A,COHR_2023_Item_1A_0013_8e128542,2846,4652,7498,36.269,14,4,ok
COHR,2023,Item_1A,COHR_2023_Item_1A_0014_0df1d48d,2760,3268,6028,26.324,12,0,ok
COHR,2023,Item_1A,COHR_2023_Item_1A_0009_80b0008b,2754,7953,10707,61.447,25,17,ok
COHR,2023,Item_1A,COHR_2023_Item_1A_0016_46888010,2898,3562,6460,29.51,8,3,ok
COHR,2023,Item_1A,COHR_2023_Item_1A_0018_799b7773,2809,2383,5192,21.373,5,0,ok
COHR,2023,Item_1A,COHR_2023_Item_1A_0019_179c2678,2778,2703,5481,23.278,8,8,ok
COHR,2023,Item_1A,COHR_2023_Item_1A_0015_6b37837e,2896,6482,9378,51.743,9,9,ok
COHR,2023,Item_1A,COHR_2023_Item_1A_0021_fe318673,2881,3822,6703,32.993,7,1,ok
COHR,2023,Item_1A,COHR_2023_Item_1A_0024_b2d5da17,2693,2816,5509,26.375,4,2,ok
COHR,2023,Item_1A,COHR_2023_Item_1A_0017_b279c298,2840,7023,9863,55.533,18,10,ok
COHR,2023,Item_1A,COHR_2023_Item_1A_0023_7410d41f,2873,4245,7118,34.053,7,5,ok
COHR,2023,Item_1A,COHR_2023_Item_1A_0020_72df9c04,2803,6005,8808,49.758,9,10,ok
COHR,2023,Item_1A,COHR_2023_Item_1A_0026_91cda0bc,2483,2674,5157,25.173,3,0,ok
COHR,2023,Item_1A,COHR_2023_Item_1A_0025_7104eb18,2620,5194,7814,45.154,9,5,ok
COHR,2023,Item_7,COHR_2023_Item_7_0000_ddfb63d4,2899,2672,5571,23.333,6,7,ok
COHR,2023,Item_1A,COHR_2023_Item_1A_0028_ced0550a,2949,2521,5470,25.131,18,0,ok
COHR,2023,Item_1A,COHR_2023_Item_1A_0027_3aff44c2,2858,3511,6369,34.214,8,4,ok
COHR,2023,Item_7,COHR_2023_Item_7_0001_77aacf9b,2839,4654,7493,41.149,11,10,ok
COHR,2023,Item_7,COHR_2023_Item_7_0004_b35d4c74,2737,3994,6731,33.086,16,3,ok
COHR,2023,Item_1A,COHR_2023_Item_1A_0022_b136b504,2869,12095,14964,89.391,31,30,ok
COHR,2023,Item_7,COHR_2023_Item_7_0005_5dcb9886,3139,4794,7933,39.215,27,12,ok
COHR,2023,Item_7,COHR_2023_Item_7_0002_38a6f106,2936,7357,10293,61.097,27,24,ok
COHR,2023,Item_7,COHR_2023_Item_7_0003_15888e6d,2839,6550,9389,56.666,15,5,ok
COHR,2023,Item_7,COHR_2023_Item_7_0007_d8c91c95,3046,5764,8810,45.603,16,18,ok
COHR,2023,Item_7,COHR_2023_Item_7_0006_ff76701c,2866,7354,10220,56.347,16,20,ok
COHR,2023,Item_7,COHR_2023_Item_7_0008_d6b47d74,3053,7018,10071,54.301,18,9,ok
COHR,2023,Item_7,COHR_2023_Item_7_0010_ca11a331,3069,5762,8831,49.015,17,15,ok
COHR,2023,Item_7,COHR_2023_Item_7_0011_e4dcca05,3132,5681,8813,49.552,14,4,ok
COHR,2023,Item_7,COHR_2023_Item_7_0012_4db95aac,3079,5654,8733,45.372,19,18,ok
COHR,2023,Item_7,COHR_2023_Item_7_0009_ba029508,3214,9009,12223,70.109,29,32,ok
COHR,2023,Item_7,COHR_2023_Item_7_0013_54335cba,3015,7816,10831,64.267,30,0,ok
COHR,2024,Item_1,COHR_2024_Item_1_0003_3d8e4455,2674,965,3639,10.414,2,1,ok
COHR,2024,Item_1,COHR_2024_Item_1_0000_04244d9f,2804,2004,4808,20.124,3,2,ok
COHR,2024,Item_1,COHR_2024_Item_1_0004_fc56a039,2747,3132,5879,26.528,7,6,ok
COHR,2024,Item_1,COHR_2024_Item_1_0001_802ca630,2737,3936,6673,31.352,14,11,ok
COHR,2024,Item_1,COHR_2024_Item_1_0002_29277790,2823,5190,8013,35.53,40,39,ok
COHR,2024,Item_1,COHR_2024_Item_1_0006_3ae67f9f,2614,5307,7921,45.722,43,0,ok
COHR,2024,Item_1,COHR_2024_Item_1_0005_d7093e53,2552,5823,8375,46.99,25,24,ok
