ticker,fiscal_year,section,chunk_id,prompt_tokens,completion_tokens,total_tokens,latency_sec,n_nodes,n_relationships,status
ENTG,2025,Item_1A,ENTG_2025_Item_1A_0009_ed4ad218,2466,4467,6933,39.936,10,4,ok
ENTG,2025,Item_1A,ENTG_2025_Item_1A_0010_11b95a2e,2444,2833,5277,27.882,5,0,ok
ENTG,2025,Item_1A,ENTG_2025_Item_1A_0011_d8501b29,2421,3920,6341,30.055,14,11,ok
ENTG,2025,Item_1A,ENTG_2025_Item_1A_0013_94ca5c87,2434,3905,6339,31.495,6,2,ok
ENTG,2025,Item_1A,ENTG_2025_Item_1A_0012_49cb9249,2435,3974,6409,34.71,6,4,ok
ENTG,2025,Item_1A,ENTG_2025_Item_1A_0008_e7583448,2412,8315,10727,66.754,12,6,ok
ENTG,2025,Item_1A,ENTG_2025_Item_1A_0016_a918deba,2431,3578,6009,29.374,7,1,ok
ENTG,2025,Item_1A,ENTG_2025_Item_1A_0015_8fadd8e3,2498,3715,6213,31.697,8,4,ok
ENTG,2025,Item_1A,ENTG_2025_Item_1A_0014_c6122fb3,2443,5434,7877,46.168,10,10,ok
ENTG,2025,Item_7,ENTG_2025_Item_7_0000_2cf01a58,2167,373,2540,4.286,0,0,ok
ENTG,2025,Item_1A,ENTG_2025_Item_1A_0020_d93bd71c,2415,2340,4755,22.723,6,0,ok
ENTG,2025,Item_1A,ENTG_2025_Item_1A_0019_bb5d85b8,2381,3544,5925,32.586,3,0,ok
ENTG,2025,Item_1A,ENTG_2025_Item_1A_0018_66774307,2442,4032,6474,35.89,4,2,ok
ENTG,2025,Item_1A,ENTG_2025_Item_1A_0021_da35d889,2617,3746,6363,29.301,29,0,ok
ENTG,2025,Item_1A,ENTG_2025_Item_1A_0017_8ed95aa1,2447,6993,9440,60.88,8,3,ok
ENTG,2025,Item_7,ENTG_2025_Item_7_0004_1cc0bd30,2884,4626,7510,34.318,21,4,ok
ENTG,2025,Item_7,ENTG_2025_Item_7_0001_3a9ac738,2441,6202,8643,45.927,38,2,ok
ENTG,2025,Item_7,ENTG_2025_Item_7_0002_37db0e94,2480,5749,8229,49.761,11,3,ok
ENTG,2025,Item_7,ENTG_2025_Item_7_0003_08df9ffa,2358,6823,9181,54.466,11,3,ok
ENTG,2025,Item_7,ENTG_2025_Item_7_0011_46a8d024,2663,3110,5773,26.582,10,0,ok
ENTG,2025,Item_7,ENTG_2025_Item_7_0008_f40ed471,2607,5970,8577,49.564,15,3,ok
ENTG,2025,Item_7,ENTG_2025_Item_7_0010_014f339d,2762,4520,7282,40.896,7,2,ok
ENTG,2025,Item_7,ENTG_2025_Item_7_0005_76566d27,2662,9299,11961,79.205,9,12,ok
ENTG,2025,Item_7,ENTG_2025_Item_7_0012_547a5739,2515,3778,6293,34.563,9,0,ok
ENTG,2025,Item_7,ENTG_2025_Item_7_0006_2348d542,2690,10750,13440,79.917,24,16,ok
ENTG,2025,Item_7,ENTG_2025_Item_7_0007_55d63e3c,2866,8924,11790,70.746,27,23,ok
ENTG,2025,Item_7,ENTG_2025_Item_7_0013_03028401,2376,3608,5984,34.028,9,0,ok
ENTG,2025,Item_7,ENTG_2025_Item_7_0014_7ec44ac1,2639,4863,7502,40.933,18,0,ok
ENTG,2025,Item_7,ENTG_2025_Item_7_0015_7c8919aa,2767,4674,7441,41.513,13,3,ok
ENTG,2025,Item_7,ENTG_2025_Item_7_0016_c8496ed0,2260,5752,8012,47.553,10,11,ok
ENTG,2025,Item_7,ENTG_2025_Item_7_0009_7ec7c79b,2738,12504,15242,101.244,19,16,ok
ENTG,2026,Item_1,ENTG_2026_Item_1_0007_4615acf5,2368,2826,5194,26.072,8,7,ok
ENTG,2026,Item_1,ENTG_2026_Item_1_0005_0364d9f4,2309,2917,5226,30.167,10,0,ok
ENTG,2026,Item_1,ENTG_2026_Item_1_0006_56a85762,2282,3234,5516,30.165,15,9,ok
ENTG,2026,Item_1,ENTG_2026_Item_1_0004_6f32215b,2326,2772,5098,30.21,7,0,ok
ENTG,2026,Item_1,ENTG_2026_Item_1_0000_a9f06bac,2398,3732,6130,38.337,8,3,ok
ENTG,2026,Item_1,ENTG_2026_Item_1_0002_3fd05e97,2393,4136,6529,42.131,7,0,ok
ENTG,2026,Item_1,ENTG_2026_Item_1_0001_6cf0c973,2481,5271,7752,43.561,25,19,ok
ENTG,2026,Item_1,ENTG_2026_Item_1_0003_9adb6286,2244,4735,6979,43.858,16,0,ok
ENTG,2026,Item_1,ENTG_2026_Item_1_0010_8ae1e06b,2419,1874,4293,18.782,2,0,ok
ENTG,2026,Item_1,ENTG_2026_Item_1_0013_2fa9f11c,2367,1880,4247,14.612,10,9,ok
ENTG,2026,Item_1,ENTG_2026_Item_1_0009_ca7ef011,2403,3634,6037,26.865,21,20,ok
ENTG,2026,Item_1,ENTG_2026_Item_1_0008_69f3b291,2379,3884,6263,31.241,17,16,ok
ENTG,2026,Item_1,ENTG_2026_Item_1_0012_08de830f,2305,2545,4850,23.809,16,0,ok
ENTG,2026,Item_1,ENTG_2026_Item_1_0014_8712752e,2224,1769,3993,20.506,1,0,ok
ENTG,2026,Item_1,ENTG_2026_Item_1_0011_d7877367,2350,6455,8805,56.081,30,25,ok
ENTG,2026,Item_1A,ENTG_2026_Item_1A_0004_66fd7fbe,2475,5097,7572,46.437,16,5,ok
ENTG,2026,Item_1A,ENTG_2026_Item_1A_0002_f66cfe88,2483,5265,7748,52.179,21,0,ok
ENTG,2026,Item_1A,ENTG_2026_Item_1A_0003_2003b90e,2319,5258,7577,54.288,18,0,ok
ENTG,2026,Item_1A,ENTG_2026_Item_1A_0001_bef1c0f5,2410,7565,9975,63.871,27,23,ok
ENTG,2026,Item_1A,ENTG_2026_Item_1A_0000_8e7f7fe6,2432,9372,11804,75.482,39,9,ok
ENTG,2026,Item_1A,ENTG_2026_Item_1A_0006_bd0ec5d9,2471,7975,10446,73.327,15,17,ok
ENTG,2026,Item_1A,ENTG_2026_Item_1A_0007_1fb05133,2439,5571,8010,57.141,11,7,ok
ENTG,2026,Item_1A,ENTG_2026_Item_1A_0012_7caf054d,2203,2621,4824,25.869,7,2,ok
ENTG,2026,Item_1A,ENTG_2026_Item_1A_0008_f8b48e5e,2432,4262,6694,46.618,4,1,ok
ENTG,2026,Item_1A,ENTG_2026_Item_1A_0013_aea1a795,2458,1702,4160,19.404,4,0,ok
ENTG,2026,Item_1A,ENTG_2026_Item_1A_0011_d6ee0da7,2398,4374,6772,45.638,7,5,ok
ENTG,2026,Item_1A,ENTG_2026_Item_1A_0010_4891fcf3,2186,5034,7220,53.22,5,2,ok
ENTG,2026,Item_1A,ENTG_2026_Item_1A_0005_d2f79cf3,2309,12426,14735,110.432,34,31,ok
ENTG,2026,Item_1A,ENTG_2026_Item_1A_0009_228d8862,2346,7761,10107,72.309,13,10,ok
ENTG,2026,Item_1A,ENTG_2026_Item_1A_0015_1c886058,2452,4036,6488,41.048,6,4,ok
ENTG,2026,Item_1A,ENTG_2026_Item_1A_0014_75675764,2229,5258,7487,53.636,9,11,ok
ENTG,2026,Item_1A,ENTG_2026_Item_1A_0016_b15b69f6,2356,4975,7331,49.682,7,2,ok
ENTG,2026,Item_1A,ENTG_2026_Item_1A_0020_54f880fc,2505,2767,5272,28.159,7,1,ok
ENTG,2026,Item_1A,ENTG_2026_Item_1A_0018_9e061c5a,2489,4884,7373,43.725,11,10,ok
ENTG,2026,Item_1A,ENTG_2026_Item_1A_0019_dcb9b31c,2426,4317,6743,40.04,12,6,ok
ENTG,2026,Item_7,ENTG_2026_Item_7_0000_6c99ba90,2167,676,2843,7.75,0,0,ok
ENTG,2026,Item_1A,ENTG_2026_Item_1A_0017_cbd8e03d,2531,5312,7843,55.668,5,3,ok
ENTG,2026,Item_1A,ENTG_2026_Item_1A_0023_0d11bf6e,2398,2242,4640,25.722,2,0,ok
ENTG,2026,Item_1A,ENTG_2026_Item_1A_0025_2e502759,2194,2331,4525,24.151,13,0,ok
ENTG,2026,Item_1A,ENTG_2026_Item_1A_0024_c0819c80,2465,2345,4810,26.846,2,0,ok
ENTG,2026,Item_1A,ENTG_2026_Item_1A_0022_2ad1a2c8,2440,4951,7391,50.391,10,8,ok
ENTG,2026,Item_1A,ENTG_2026_Item_1A_0021_d6a197f6,2464,6146,8610,59.697,9,9,ok
ENTG,2026,Item_7,ENTG_2026_Item_7_0001_32ab433d,2434,4675,7109,44.929,33,2,ok
ENTG,2026,Item_7,ENTG_2026_Item_7_0004_8828c6a8,2311,3100,5411,31.694,10,0,ok
ENTG,2026,Item_7,ENTG_2026_Item_7_0002_0ba0c07d,2407,5666,8073,56.211,8,8,ok
ENTG,2026,Item_7,ENTG_2026_Item_7_0005_bd222200,2997,4358,7355,43.072,24,3,ok
ENTG,2026,Item_7,ENTG_2026_Item_7_0003_d6e71ea2,2363,5884,8247,59.034,9,4,ok
ENTG,2026,Item_7,ENTG_2026_Item_7_0011_92647235,2509,2079,4588,20.6,10,0,ok
ENTG,2026,Item_7,ENTG_2026_Item_7_0010_a487f717,2674,3541,6215,38.239,10,0,ok
ENTG,2026,Item_7,ENTG_2026_Item_7_0012_6b289310,2480,2387,4867,25.865,4,0,ok
ENTG,2026,Item_7,ENTG_2026_Item_7_0008_1787b033,2705,6461,9166,56.499,22,13,ok
ENTG,2026,Item_7,ENTG_2026_Item_7_0009_c3e2262c,2832,5657,8489,57.493,10,0,ok
ENTG,2026,Item_7,ENTG_2026_Item_7_0015_6af235b4,2059,2040,4099,20.238,5,4,ok
ENTG,2026,Item_7,ENTG_2026_Item_7_0007_e6660471,2822,9972,12794,88.558,26,17,ok
ENTG,2026,Item_7,ENTG_2026_Item_7_0006_fb9a3377,2714,11027,13741,98.472,25,16,ok
ENTG,2026,Item_7,ENTG_2026_Item_7_0013_16ad8335,2698,6327,9025,61.292,29,1,ok
ENTG,2026,Item_7,ENTG_2026_Item_7_0014_7f63f75a,2688,5649,8337,47.221,14,18,ok
